Country Code,Total graduates ISCED 5-7,Total graduates at ISCED 8
UK,5670,90
UK,3385,80
UK,5490,75
UK,7640,590
UK,4320,210
UK,2605,5
UK,1195,75
UK,5660,2055
UK,50,35
UK,5065,105
UK,7645,100
UK,545,5
UK,5200,55
UK,1990,15
UK,7030,165
UK,280,15
UK,11295,85
UK,2005,215
UK,1630,5
UK,3265,15
UK,7680,100
UK,5610,25
UK,6490,395
UK,6255,225
UK,4435,75
UK,5370,20
UK,5405,200
UK,8440,380
UK,1625,10
UK,3055,25
UK,3440,100
UK,6345,90
UK,805,10
UK,7685,95
UK,215,15
UK,6140,250
UK,4730,225
UK,6100,1340
UK,3215,105
UK,6355,270
UK,11725,680
UK,7250,70
UK,4640,325
UK,7550,60
UK,11170,680
UK,1375,10
UK,5225,350
UK,4870,80
UK,1970,20
UK,8295,120
UK,8680,635
UK,6825,35
UK,1155,10
UK,3405,25
UK,5420,35
UK,6245,180
UK,605,90
UK,5425,265
UK,11045,125
UK,15060,1080
UK,6790,105
UK,8390,755
UK,865,a
UK,4285,20
UK,9400,155
UK,740,0
UK,10845,940
UK,9960,100
UK,13545,115
UK,6250,60
UK,7175,1285
UK,925,0
UK,7045,180
UK,7645,100
UK,7240,345
UK,6135,330
UK,2620,60
UK,315,5
UK,515,5
UK,840,25
UK,355,10
UK,3565,235
UK,290,5
UK,545,40
UK,1115,35
UK,1960,5
UK,6240,205
UK,2470,145
UK,11720,95
UK,9560,775
UK,3615,0
UK,8715,700
UK,4910,30
UK,5560,40
UK,5795,250
UK,6395,260
UK,6415,30
UK,2965,10
UK,15750,1530
UK,9375,535
UK,7345,55
UK,6885,60
UK,2720,25
UK,6140,35
UK,3845,10
UK,2010,10
UK,6580,425
UK,2240,90
UK,3630,130
UK,9910,475
UK,3660,60
UK,1475,5
UK,5865,220
UK,4235,225
UK,1085,20
UK,4150,160
UK,10485,1135
UK,5250,95
UK,8790,580
UK,3465,185
UK,4120,50
UK,1310,20
UK,3510,40
UK,365,0
UK,2990,285
UK,3540,100
UK,7005,300
UK,3325,15
UK,6720,60
UK,6540,410
UK,7290,135
UK,360,0
UK,510,a
UK,405,a
UK,3570,25
UK,330,20
UK,7940,55
UK,625,a
UK,245,a
UK,775,a
UK,215,a
UK,1620,0
UK,305,a
UK,855,0
UK,745,a
UK,275,a
UK,425,a
UK,120,a
UK,410,a
UK,220,a
UK,10,a
UK,m,a
UK,80,a
UK,30,a
UK,270,a
UK,85,a
UK,1860,a
UK,10,a
UK,3650,a
UK,280,a
UK,55,a
UK,310,a
UK,m,a
UK,125,a
UK,60,a
UK,50,a
UK,35,a
UK,65,a
UK,60,a
UK,35,a
UK,385,a
UK,20,a
UK,115,a
UK,65,a
UK,10,a
UK,525,a
UK,m,a
UK,100,a
UK,175,a
UK,55,a
UK,140,a
UK,1355,a
UK,300,a
UK,350,a
UK,10,a
UK,85,a
UK,85,a
UK,70,a
UK,m,a
UK,40,a
UK,45,a
UK,m,a
UK,365,a
UK,m,a
UK,40,a
UK,m,a
UK,410,a
UK,105,a
UK,130,a
UK,60,a
UK,150,a
UK,115,a
UK,135,a
UK,25,a
UK,265,a
UK,15,a
UK,25,a
UK,20,a
UK,140,a
UK,130,a
UK,20,a
UK,185,a
UK,565,a
UK,65,a
UK,30,a
UK,40,a
UK,500,a
UK,35,a
UK,20,a
UK,85,a
UK,30,a
UK,55,a
UK,15,a
UK,25,a
UK,405,a
UK,95,a
UK,95,a
UK,55,a
UK,190,a
UK,880,a
UK,60,a
UK,245,a
UK,395,a
UK,20,a
UK,295,a
UK,45,a
UK,55,a
UK,60,a
UK,25,a
UK,4370,a
UK,40,a
UK,40,a
UK,215,a
UK,135,a
UK,m,a
UK,15,a
UK,515,a
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
VA,m,m
XK,7273,m
XK,826,a
XK,736,a
XK,m,a
XK,306,a
XK,m,a
XK,355,a
XK,391,a
XK,131,a
XK,94,a
XK,870,a
XK,117,a
XK,30,a
XK,439,a
XK,m,a
XK,m,a
XK,136,a
XK,m,a
XK,343,a
XK,62,a
XK,76,a
XK,37,a
XK,99,a
XK,151,a
XK,21,a
XK,m,a
XK,331,a
XK,m,a
XK,138,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,m
AL,m,a
AL,m,m
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,m
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,a
AL,m,m
AT,9044,470238095,625,5
AT,3298,25,185
AT,3667,5,249
AT,2124,333333333,140,333333333
AT,2502,5,255,5
AT,1736,75,175,5
AT,412,833333333,69
AT,1551,166666667,159
AT,216,25,58
AT,3188,105,5
AT,1708,181
AT,1348,5,68,5
AT,1418,333333333,0
AT,741,5,138
AT,526,833333333,53
AT,347,5,45
AT,139,8
AT,194,13
AT,329,5,17
AT,287,666666667,4
AT,291,5,16
AT,169,10
AT,28,5,4
AT,248,5,11
AT,92,8
AT,104,5,a
AT,132,5,a
AT,164,a
AT,148,5,a
AT,618,333333333,27,5
AT,142,1
AT,69,a
AT,101,a
AT,174,5,a
AT,227,053571429,a
AT,459,666666667,a
AT,391,833333333,a
AT,240,a
AT,441,a
AT,109,5,a
AT,236,a
AT,160,a
AT,134,a
AT,655,553571429,a
AT,640,886904762,a
AT,103,a
AT,683,5,a
AT,772,a
AT,693,833333333,a
AT,353,5,a
AT,610,a
AT,939,a
AT,43,a
AT,555,a
AT,1661,a
AT,1432,5,a
AT,80,a
AT,152,5,a
AT,190,a
AT,1002,a
AT,404,5,a
AT,1093,5,a
AT,857,833333333,a
AT,1096,a
AT,637,5,a
AT,1235,666666667,a
AT,149,5,a
AT,259,5,a
AT,56,5,a
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,m,m
BE,14563,802
BE,371,23
BE,1071,49
BE,4257,264
BE,10899,692
BE,3138,214
BE,2933,a
BE,1193,a
BE,145,a
BE,3010,a
BE,1108,a
BE,845,a
BE,2588,a
BE,829,a
BE,1898,a
BE,2505,a
BE,1257,a
BE,2109,a
BE,m,m
BE,m,m
BE,1997,a
BE,1897,a
BE,1511,a
BE,1691,a
BE,m,m
BE,m,m
BG,2823,52
BG,217,a
BG,175,a
BG,870,16
BG,558,0
BG,2854,15
BG,1085,14
BG,826,54
BG,1534,9
BG,412,4
BG,2657,67
BG,591,11
BG,3034,22
BG,c,c
BG,95,a
BG,371,18
BG,3953,57
BG,c,c
BG,607,8
BG,889,90,00000000000001
BG,212,10
BG,1514,0000000000002,a
BG,244,a
BG,254,a
BG,1844,42
BG,4685,199
BG,5471,51
BG,600,29
BG,2328,83,00000000000001
BG,390,21
BG,455,7
BG,420,13
BG,1850,108,00000000000001
BG,633,46
BG,146,6
BG,223,18
BG,200,99999999999997,11
BG,1848,31,000000000000004
BG,230,s
BG,371,6
BG,376,13
BG,487,99999999999994,19
BG,890,28
BG,182,a
BG,c,c
BG,19,a
BG,188,0
BG,1097,0
BG,1315,39
BG,1638,24
BG,a,132
BG,16,a
CH,2867,435
CH,3647,570
CH,2332,116
CH,4174,396
CH,3447,248
CH,630,27
CH,953,61
CH,2121,136
CH,5229,652
CH,795,37
CH,2000,406
CH,3841,851
CH,1729,a
CH,4849,a
CH,3008,a
CH,1822,a
CH,1047,a
CH,1494,a
CH,5426,a
CH,504,a
CH,681,a
CH,133,a
CH,142,a
CH,193,a
CH,739,a
CH,275,a
CH,401,a
CH,239,a
CH,37,a
CH,133,a
CH,232,a
CH,112,a
CH,589,a
CH,108,a
CH,90,a
CY,1566,63
CY,914,0
CY,632,16
CY,2533,10
CY,947,0
CY,490,0
CY,78,a
CY,0,a
CY,37,a
CY,23,a
CY,236,a
CY,23,a
CY,146,a
CY,202,a
CY,153,a
CY,60,a
CY,121,a
CY,7,a
CY,23,a
CY,11,a
CY,10,a
CY,335,0
CY,a,s
CY,23,s
CY,155,a
CY,13,a
CZ,353,14
CZ,43,7
CZ,4999,88
CZ,4590,172
CZ,206,11
CZ,2559,67
CZ,7522,337
CZ,2494,83
CZ,2329,44
CZ,1451,18
CZ,1321,35
CZ,1770,15
CZ,1667,16
CZ,7745,672
CZ,3892,141
CZ,1751,48
CZ,2410,31
CZ,490,28
CZ,3721,133
CZ,4093,63
CZ,849,75
CZ,549,a
CZ,553,a
CZ,108,4
CZ,5127,166
CZ,2623,64
CZ,355,a
CZ,47,a
CZ,381,a
CZ,200,a
CZ,52,a
CZ,936,a
CZ,310,a
CZ,1443,s
CZ,1690,6
CZ,148,a
CZ,111,a
CZ,109,a
CZ,51,a
CZ,224,a
CZ,105,a
CZ,354,a
CZ,13,a
CZ,37,a
CZ,156,a
CZ,34,a
CZ,41,a
CZ,126,a
CZ,187,a
CZ,266,a
CZ,221,a
CZ,57,a
CZ,98,a
CZ,83,a
CZ,75,a
CZ,246,a
CZ,44,a
CZ,55,a
CZ,22,a
CZ,580,4
CZ,460,33
CZ,11,a
CZ,24,a
CZ,0,a
CZ,435,a
CZ,0,a
CZ,123,0
DE,4148,755
DE,4482,1212
DE,2204,120
DE,4758,597
DE,1946,142
DE,2747,109
DE,4612,441
DE,4353,755
DE,1987,411
DE,308,0
DE,114,a
DE,11,0
DE,3700,261
DE,2953,62
DE,2461,193
DE,1132,35
DE,7579,771
DE,8383,1306
DE,8903,1027
DE,959,70
DE,62,s
DE,2257,69
DE,4095,428
DE,4793,470
DE,4797,798
DE,4355,537
DE,4094,534
DE,112,s
DE,136,0
DE,167,s
DE,1652,6
DE,1068,44
DE,3190,298
DE,3521,304
DE,245,70
DE,6544,916
DE,1181,100
DE,401,8
DE,675,0
DE,282,39
DE,4277,416
DE,6159,771
DE,4168,504
DE,3280,230
DE,3276,504
DE,xr,xr
DE,458,32
DE,1560,239
DE,1951,304
DE,3131,295
DE,795,75
DE,4315,752
DE,3935,373
DE,342,246
DE,255,141
DE,1384,40
DE,1861,88
DE,2604,181
DE,2269,131
DE,913,21
DE,7460,882
DE,3173,203
DE,5461,575
DE,4573,659
DE,4476,269
DE,3064,316
DE,5932,518
DE,3000,50
DE,6293,679
DE,745,25
DE,6280,735
DE,3289,138
DE,3255,108
DE,2828,138
DE,288,148
DE,135,0
DE,2352,226
DE,3362,64
DE,5872,604
DE,82,10
DE,1948,74
DE,384,32
DE,2842,359
DE,xr,xr
DE,5497,787
DE,947,100
DE,4314,494
DE,101,a
DE,167,22
DE,2773,349
DE,xr,xr
DE,1207,20
DE,3698,408
DE,xr,101
DE,1384,31
DE,1241,95
DE,3135,539
DE,889,51
DE,707,16
DE,725,6
DE,708,6
DE,xr,xr
DE,392,5
DE,404,8
DE,78,7
DE,18,4
DE,10,0
DE,5,s
DE,8,s
DE,s,5
DE,10,0
DE,33,9
DE,109,0
DE,31,a
DE,33,7
DE,174,s
DE,184,0
DE,139,7
DE,195,s
DE,115,0
DE,44,a
DE,73,m
DE,215,0
DE,50,a
DE,109,a
DE,119,m
DE,910,8
DE,181,a
DE,107,a
DE,58,a
DE,125,s
DE,187,a
DE,195,4
DE,221,4
DE,32,a
DE,205,s
DE,52,0
DE,71,0
DE,207,7
DE,269,0
DE,131,0
DE,60,0
DE,172,0
DE,139,0
DE,57,0
DE,344,s
DE,52,0
DE,224,0
DE,48,0
DE,84,0
DE,123,4
DE,155,0
DE,31,a
DE,97,a
DE,175,a
DE,197,0
DE,127,0
DE,110,0
DE,164,0
DE,1304,a
DE,653,a
DE,559,a
DE,1243,a
DE,1477,a
DE,1646,a
DE,1734,a
DE,1100,a
DE,m,a
DE,1202,a
DE,1202,a
DE,885,a
DE,1323,a
DE,10142,a
DE,753,a
DE,1567,a
DE,164,a
DE,174,a
DE,933,a
DE,957,a
DE,877,a
DE,86,a
DE,807,a
DE,67,a
DE,189,a
DE,28,a
DE,321,a
DE,333,a
DE,78,a
DE,225,a
DE,257,a
DE,347,a
DE,655,a
DE,565,a
DE,591,a
DE,1224,a
DE,962,a
DE,950,a
DE,693,a
DE,1120,a
DE,1151,a
DE,1102,a
DE,3856,a
DE,668,a
DE,2652,a
DE,2064,a
DE,1137,a
DE,1027,a
DE,1961,a
DE,318,a
DE,90,a
DE,594,a
DE,158,a
DE,278,a
DE,533,a
DE,719,a
DE,2440,a
DE,2960,a
DE,2567,a
DE,289,a
DE,89,a
DE,188,a
DE,97,a
DE,349,a
DE,196,a
DE,101,a
DE,337,a
DE,321,a
DE,386,a
DE,465,a
DE,xr,a
DE,847,a
DE,1614,a
DE,477,a
DE,145,a
DE,2524,a
DE,561,a
DE,728,a
DE,228,a
DE,95,a
DE,336,a
DE,2381,a
DE,1970,0
DE,1220,0
DE,2217,0
DE,1740,0
DE,79,a
DE,143,a
DE,653,a
DE,197,a
DE,1936,a
DE,1033,a
DE,435,a
DE,540,a
DE,427,a
DE,1630,a
DE,2419,a
DE,1887,a
DE,1454,a
DE,2931,a
DE,154,a
DE,293,a
DE,149,a
DE,91,a
DE,149,a
DE,1944,a
DE,1625,a
DE,937,a
DE,1139,a
DE,1668,a
DE,1263,a
DE,1110,a
DE,3209,a
DE,1149,a
DE,2662,a
DE,2013,a
DE,2612,a
DE,370,a
DE,m,a
DE,267,a
DE,127,a
DE,183,a
DE,m,a
DE,308,a
DE,6335,a
DE,105,a
DE,392,a
DE,1341,a
DE,469,a
DE,159,a
DE,649,a
DE,1054,a
DE,420,a
DE,901,a
DE,1638,a
DE,993,a
DE,1153,a
DE,1340,a
DE,692,a
DE,286,a
DE,1651,a
DE,876,a
DE,914,a
DE,1322,a
DE,2464,a
DE,800,a
DE,821,a
DE,209,a
DE,180,a
DE,1118,a
DE,566,a
DE,1148,a
DE,561,a
DE,469,a
DE,328,a
DE,1219,a
DE,691,a
DE,368,a
DE,200,a
DE,943,a
DE,863,a
DE,429,a
DE,641,a
DE,167,a
DE,325,a
DE,1466,a
DE,137,a
DE,754,a
DE,1162,a
DE,105,a
DE,167,a
DE,75,a
DE,67,a
DE,250,a
DE,652,a
DE,108,a
DE,66,a
DE,248,a
DE,224,a
DE,466,a
DE,2222,a
DE,1009,a
DE,143,a
DE,93,a
DE,185,a
DE,127,a
DE,152,a
DE,130,a
DE,88,a
DE,226,a
DE,115,a
DE,184,a
DE,114,a
DE,105,a
DE,768,a
DE,96,0
DE,327,a
DE,334,a
DE,500,a
DE,339,a
DE,101,a
DE,318,a
DE,m,a
DE,39,a
DE,43,a
DE,23,a
DE,78,a
DE,167,a
DE,78,a
DE,154,a
DE,150,a
DE,123,a
DE,165,a
DE,108,a
DE,25,a
DE,1206,a
DE,151,a
DE,1710,51
DE,m,a
DE,251,0
DE,15,a
DE,s,a
DE,m,a
DE,m,m
DE,m,a
DE,282,a
DE,m,a
DE,124,a
DE,m,a
DE,379,a
DE,108,a
DE,m,a
DK,11653,706
DK,11041,458
DK,6662,239
DK,2250,56
DK,6169,238
DK,2793,386
DK,6370,50
DK,583,12
DK,247,5
DK,115,a
DK,700,10
DK,2516,a
DK,2208,a
DK,2688,a
DK,1432,a
DK,1554,a
DK,1650,a
DK,4943,a
DK,1967,a
DK,1218,a
DK,788,a
DK,545,a
DK,1414,a
DK,1915,a
DK,518,a
DK,271,a
DK,1550,a
DK,484,a
DK,126,a
DK,54,a
DK,m,m
DK,m,m
DK,61,a
EE,2420,138
EE,2154,57
EE,1711,28
EE,557,18
EE,208,a
EE,301,a
EE,215,s
EE,109,a
EE,382,a
EE,265,a
EE,199,4
EE,172,a
EE,199,a
EE,149,6
EE,94,a
EE,43,a
EE,64,a
EE,10,a
EE,14,a
EE,50,a
EE,9,a
EE,4,a
ES,2588,90
ES,4167,244
ES,2985,261
ES,9450,652
ES,2005,112
ES,3124,113
ES,6749,532
ES,1580,164
ES,9992,769
ES,5968,695
ES,3781,292
ES,2384,130
ES,3345,338
ES,3127,441
ES,2036,224
ES,8554,1046
ES,11479,1048
ES,2816,115
ES,2058,102
ES,5818,510
ES,4490,299
ES,2751,223
ES,4423,250
ES,4974,353
ES,2337,161
ES,3116,113
ES,5320,628
ES,10099,865
ES,1431,104
ES,2458,209
ES,5663,540
ES,4566,407
ES,4126,286
ES,3044,152
ES,4513,428
ES,4104,263
ES,3913,162
ES,6334,655
ES,4406,226
ES,14634,2046
ES,7438,718
ES,8987,206
ES,5715,470
ES,733,52
ES,1598,60
ES,7976,526
ES,883,43
ES,2028,5
ES,2290,11
ES,1571,61
ES,1929,45
ES,4462,23
ES,1943,41
ES,706,18
ES,2958,54
ES,3512,74
ES,2189,135
ES,2544,217
ES,3090,67
ES,231,0
ES,2483,10
ES,160,16
ES,2202,0
ES,8563,0
ES,826,11
ES,1168,35
ES,7563,407
ES,2165,82
ES,1483,46
ES,420,8
ES,2272,104
ES,534,12
ES,1252,21
ES,828,58
ES,3189,0
ES,4737,37
ES,3881,128
ES,166,0
ES,263,0
ES,217,0
ES,70,a
ES,48,a
FI,5459,553
FI,3306,180
FI,1171,74
FI,2718,199
FI,2020,140
FI,2727,176
FI,507,14
FI,1026,27
FI,946,49
FI,1626,87
FI,892,33
FI,241,s
FI,3968,267
FI,2814,189
FI,448,22
FI,1023,a
FI,77,a
FI,2001,a
FI,2968,a
FI,674,a
FI,1784,a
FI,1223,a
FI,691,a
FI,973,a
FI,1400,a
FI,884,a
FI,338,a
FI,1300,a
FI,893,a
FI,1036,a
FI,1732,a
FI,415,a
FI,566,a
FI,1091,a
FI,75,a
FI,759,a
FI,599,a
FI,664,a
FI,504,a
FI,1704,a
FI,339,a
GR,3859,8
GR,285,0
GR,646,10
GR,1291,20
GR,439,13
GR,129,s
GR,469,12
GR,1850,44
GR,2313,22
GR,1972,47
GR,2347,28
GR,506,17
GR,1841,172
GR,3468,159
GR,2129,75
GR,2294,123
GR,527,6
GR,8118,484
GR,7140,363
GR,3115,99
GR,2086,106
GR,1846,67
GR,335,a
GR,178,a
GR,945,a
GR,1386,a
GR,948,a
GR,352,a
GR,885,a
GR,1252,a
GR,1596,a
GR,1345,a
GR,1895,a
GR,2808,a
GR,427,a
GR,204,a
GR,92,a
GR,94,a
GR,76,a
GR,76,a
GR,55,a
GR,11,a
GR,28,a
GR,m,a
GR,m,a
GR,1260,a
GR,2070,a
HR,282,a
HR,294,s
HR,3263,67
HR,3427,48
HR,3881,72
HR,971,21
HR,13296,435
HR,178,a
HR,577,a
HR,353,a
HR,186,a
HR,72,a
HR,80,a
HR,178,a
HR,522,a
HR,295,a
HR,197,a
HR,918,a
HR,332,a
HR,421,a
HR,184,a
HR,85,a
HR,72,a
HR,89,a
HR,45,a
HR,678,a
HR,444,a
HR,95,a
HR,281,a
HR,33,a
HR,95,a
HR,69,a
HR,104,a
HR,524,a
HR,42,a
HR,106,a
HR,405,a
HU,2675,44
HU,5929,95
HU,5943,189
HU,6442,247
HU,674,9
HU,324,16
HU,162,12
HU,1903,14
HU,287,s
HU,1547,16
HU,1498,42
HU,4352,133
HU,1871,97
HU,2471,20
HU,5082,160
HU,3223,69
HU,82,7
HU,45,s
HU,162,5
HU,1561,4
HU,241,10
HU,1873,26
HU,2598,a
HU,1905,9
HU,534,a
HU,286,a
HU,2349,0
HU,132,a
HU,1141,a
HU,77,a
HU,408,a
HU,130,a
HU,988,a
HU,241,a
HU,429,a
HU,313,a
HU,1244,a
HU,m,a
HU,31,a
HU,77,a
HU,98,a
HU,50,a
HU,42,a
HU,102,a
HU,100,a
HU,69,a
HU,115,a
HU,360,a
HU,2122,12
HU,334,a
HU,1022,a
HU,194,6
HU,433,5
IE,8550,315
IE,6840,202
IE,5321,200
IE,4807,418
IE,3489,68
IE,2960,101
IE,4333,119
IE,1942,4
IE,3123,12
IE,4797,30
IE,669,a
IE,1380,0
IE,1979,s
IE,1026,s
IE,2589,s
IE,1540,6
IE,1757,s
IE,752,0
IE,1148,0
IE,1649,s
IE,2516,15
IE,1522,17
IE,575,4
IE,1245,41
IE,451,a
IS,m,m
IS,m,a
IS,m,a
IS,m,a
IS,m,m
IS,m,a
IS,m,m
IT,3187,144
IT,189,a
IT,4628,70
IT,2068,39
IT,8196,173
IT,913,32
IT,1784,a
IT,3115,78
IT,18833,504
IT,531,23
IT,132,a
IT,2692,56
IT,4364,196
IT,1337,73
IT,1088,25
IT,1060,7
IT,1484,51
IT,917,9
IT,7007,86
IT,1519,68
IT,5405,132
IT,1105,27
IT,3182,126
IT,9618,303
IT,4,a
IT,1651,56
IT,6605,283
IT,4047,115
IT,3557,94
IT,a,33
IT,1844,37
IT,4987,113
IT,1523,14
IT,11796,305
IT,11435,171
IT,5057,33
IT,12533,287
IT,624,31
IT,7279,153
IT,233,0
IT,4865,112
IT,1847,8
IT,5155,147
IT,13808,460
IT,1697,45
IT,2311,65
IT,4174,a
IT,1117,a
IT,13738,447
IT,8113,223
IT,5096,156
IT,60,17
IT,5106,171
IT,4645,84
IT,274,7
IT,a,68
IT,142,83
IT,8160,225
IT,928,53
IT,1109,39
IT,715,a
IT,6956,194
IT,810,4
IT,3106,29
IT,1814,25
IT,635,33
IT,21265,907
IT,507,15
IT,7597,429
IT,282,13
IT,3207,18
IT,1515,a
IT,2520,m
IT,821,a
IT,m,a
IT,5172,154
IT,1942,125
IT,3377,132
IT,345,5
IT,1128,36
IT,6466,176
IT,13532,283
IT,37,a
IT,3641,162
IT,a,63
IT,3373,127
IT,3221,109
IT,2709,15
IT,1654,66
IT,5556,115
IT,1443,38
IT,2023,50
IT,5153,172
IT,1309,76
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,m,a
IT,463,a
IT,m,a
IT,m,a
IT,m,a
IT,7,0
IT,a,0
LI,233,5
LT,4326,105
LT,2058,21
LT,956,5
LT,324,0
LT,255,15
LT,2332,12
LT,c,c
LT,2378,41
LT,2001,33
LT,656,6
LT,409,s
LT,1257,9
LT,873,s
LT,c,c
LT,54,0
LT,361,s
LT,85,0
LT,1544,a
LT,c,c
LT,1573,a
LT,290,a
LT,198,a
LT,905,a
LT,252,a
LT,c,c
LT,346,a
LT,595,a
LT,207,a
LT,438,a
LT,c,c
LT,257,a
LT,84,a
LT,123,a
LT,65,a
LT,499,a
LT,c,c
LT,121,a
LT,c,c
LT,c,c
LT,c,c
LT,1168,32
LT,84,a
LT,c,c
LU,1040,m
LU,m,a
LV,2998,94
LV,2231,39
LV,1275,17
LV,823,15
LV,458,5
LV,359,s
LV,138,4
LV,167,5
LV,125,s
LV,168,s
LV,152,a
LV,653,s
LV,304,0
LV,119,a
LV,151,s
LV,190,0
LV,336,s
LV,448,0
LV,513,4
LV,34,a
LV,502,s
LV,86,a
LV,177,0
LV,c,c
LV,288,0
LV,126,0
LV,62,a
LV,156,a
LV,73,a
LV,129,a
LV,55,a
LV,73,a
LV,91,a
LV,346,a
LV,177,a
LV,124,a
LV,115,a
LV,96,a
LV,144,a
LV,170,a
LV,57,a
LV,403,a
LV,0,a
LV,0,a
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
ME,m,m
MK,m,m
MK,m,m
MK,m,m
MK,m,m
MK,m,a
MK,m,m
MK,m,m
MK,m,m
MK,m,a
MK,m,a
MK,m,a
MK,m,m
MK,m,m
MK,m,a
MK,m,a
MK,m,m
MT,3354,54
MT,800,a
NL,9789,546
NL,6962,453
NL,5203,398
NL,2392,222
NL,2412,267
NL,8122,535
NL,7495,417
NL,5451,339
NL,5463,376
NL,7763,395
NL,4025,128
NL,9080,554
NL,2945,282
NL,694,28
NL,109,7
NL,m,s
NL,44,7
NL,25,s
NL,25,s
NL,231,a
NL,635,a
NL,579,a
NL,5164,a
NL,272,a
NL,832,a
NL,1931,a
NL,3225,a
NL,159,a
NL,7574,a
NL,335,a
NL,211,a
NL,3491,a
NL,4490,a
NL,519,a
NL,374,a
NL,139,a
NL,3769,a
NL,153,a
NL,641,a
NL,1624,a
NL,5361,a
NL,7595,a
NL,5394,a
NL,387,a
NL,5813,a
NL,767,a
NL,881,a
NL,2527,a
NL,67,a
NL,128,a
NL,1445,a
NL,1975,a
NL,357,a
NL,4227,a
NL,520,a
NL,119,a
NO,5237,451
NO,2575,227
NO,3105,104
NO,7847,366
NO,1194,87
NO,2474,47
NO,2721,26
NO,109,7
NO,4101,12
NO,1461,26
NO,425,10
NO,234,s
NO,266,5
NO,2675,0
NO,4959,8
NO,3160,4
NO,2095,s
NO,987,5
NO,1674,a
NO,921,a
NO,1452,0
NO,2204,a
NO,190,0
NO,471,a
NO,110,a
NO,176,a
NO,786,a
NO,925,a
NO,305,a
NO,711,a
NO,61,a
NO,207,a
NO,285,a
NO,7148,10
NO,4445,8
NO,458,a
NO,1074,s
PL,4664,13
PL,11827,104
PL,496,a
PL,1809,12
PL,3383,5
PL,881,1
PL,1315,31
PL,1619,53
PL,1145,21
PL,1369,1
PL,760,0
PL,194,2
PL,212,2
PL,263,0
PL,233,1
PL,342,1
PL,269,3
PL,281,5
PL,1943,37
PL,2867,6
PL,2367,13
PL,221,a
PL,978,2
PL,255,5
PL,501,0
PL,282,3
PL,164,7
PL,415,0
PL,403,4
PL,354,3
PL,56,a
PL,1672,1
PL,869,2
PL,1550,10
PL,1235,9
PL,1478,12
PL,1552,12
PL,1375,14
PL,a,a
PL,1261,a
PL,98,a
PL,104,8
PL,632,a
PL,1294,4
PL,400,a
PL,921,a
PL,89,a
PL,472,a
PL,1188,a
PL,292,a
PL,628,a
PL,1624,a
PL,54,a
